filename,face_id,confidence
congress/110/P000422.jpg,66815fa3-b733-40c5-bd84-a5fc8a9fd73a,0.21643
congress/110/K000360.jpg,271283ec-9c93-468b-ba1b-ceb5ff15b906,0.25389
congress/110/M001170.jpg,b6631f7a-1b87-4401-ae1c-d0a1bce68d70,0.20362
congress/110/T000038.jpg,9f56a0b2-c95f-488f-9bfc-e0c84c6c1438,0.09981
congress/110/R000575.jpg,91e3fc5c-2e9a-485f-b669-a71acc77ea97,0.23684
congress/110/B000243.jpg,3ae0692e-820d-491d-b6b7-71baca1dd12f,0.33374
congress/110/M000590.jpg,0fc1fd3c-1f44-4fcc-92eb-7d772c7533a1,0.34081
congress/110/H001036.jpg,72893e7e-35ee-4c26-97dd-2da42e5383cd,0.20963
congress/110/F000445.jpg,e42bf0c5-330f-4ab7-8070-a758d5e2dbce,0.24167
congress/110/C000059.jpg,a4ad25e5-0c84-4e96-8e3a-1b2928cc1c36,0.22384
congress/110/B001255.jpg,92f3afa5-b516-4491-b1bf-714ffb04e464,0.13057
congress/110/D000604.jpg,98f8cd93-c347-461f-8da6-ecc7ef42aabe,0.35233
congress/110/V000081.jpg,f3d9fdb6-7cbd-4c43-935c-303ebd3f2c64,0.08895
congress/110/G000180.jpg,9f84affc-21cf-41cb-ad40-622ec74122fc,0.3296
congress/110/N000032.jpg,aea20298-f602-48c3-b8d2-5836ac4ca462,0.21366
congress/110/C000962.jpg,dfa9639d-ae53-43fb-a082-9956c15a645a,0.27031
congress/110/S000244.jpg,05839ebd-49c1-43d9-a243-4a09f7753889,0.12634
congress/110/W000799.jpg,a4e34198-cc8d-4ddf-9675-3df6953c4eb3,0.3139
congress/110/C001050.jpg,e67b3224-86f7-4302-a952-99d1ff4f6c22,0.23534
congress/110/F000453.jpg,a328e62e-ed96-4f89-aff0-49b0393d7afa,0.15927
congress/110/M000485.jpg,4bdc54bb-5206-420c-b21b-c11181dbccb1,0.14913
congress/110/C001036.jpg,6f4748c0-492e-4b0d-b4be-a10d7e66eb34,0.13023
congress/110/W000273.jpg,67240ee2-8dad-4468-8667-ac6ab070b2e5,0.19264
congress/110/J000126.jpg,1c42b7b7-4168-485a-bdf5-f938086b9306,0.09432
congress/110/C001062.jpg,4e3c6402-10c1-44e9-90dc-fb241b5671ca,0.26483
congress/110/B000444.jpg,0a4a4576-7451-4275-b821-58330b18b8eb,0.16998
congress/110/L000123.jpg,5b917338-4b89-4379-b594-838a617d10ca,0.20758
congress/110/G000552.jpg,6d3150b2-0c04-432a-9e9c-32f1fa2a966d,0.26414
congress/110/C001058.jpg,fea8e56f-830c-4388-8671-98048d10d598,0.29993
congress/110/C001064.jpg,58ae4706-a622-40e6-a43c-cb24ddf259a9,0.15842
congress/110/A000357.jpg,151cd787-3ad4-4d36-9116-7eccaf777e5a,0.33963
congress/110/M000689.jpg,05e156e8-a76c-4d2a-b395-60b5eaf0fcf5,0.27348
congress/110/H000762.jpg,dac6f07b-870e-41a1-b8b3-9e228071162b,0.15937
congress/110/D000197.jpg,b55defb2-2ddb-423b-851f-1ba13b4c13c1,0.11432
congress/110/C000266.jpg,ded28f74-b834-4aef-bb3e-110abd5ccbc9,0.26805
congress/110/B000611.jpg,784eb45a-3f3e-4b47-8f3c-c732e1698033,0.30753
congress/110/S000097.jpg,91cd8a43-025e-4db7-96b1-bb44e3d4b051,0.0956
congress/110/M001144.jpg,6715aa73-eb36-4db8-8289-2bf05ca025cf,0.2074
congress/110/L000557.jpg,ad5f4d81-89d7-4bb1-b491-66a6e4df9199,0.10047
congress/110/N000015.jpg,380f276e-f6d2-4495-93c1-5e4f98601d1a,0.09349
congress/110/B001243.jpg,b9feb9d6-b54b-473f-93b4-29e3e60877eb,0.08579
congress/110/M001155.jpg,cb7997fe-7976-4f41-8f9e-c2e67a4ba019,0.30811
congress/110/C000560.jpg,35ebd78b-f3ce-478d-b518-2460c57b7476,0.30313
congress/110/D000492.jpg,efa94edc-744f-4f24-a2fe-5592ac131f11,0.17171
congress/110/R000361.jpg,7c9c522e-b7eb-4309-b51d-05e7a6d4a274,0.31873
congress/110/C000174.jpg,0bc30f0d-392e-42c2-9967-f5557d27dbed,0.36756
congress/110/D000607.jpg,73dc9a3c-1db5-4f9b-be11-ae1cef36118e,0.285
congress/110/L000111.jpg,90d85f58-d062-4b12-9a17-c772541b19b5,0.15184
congress/110/L000564.jpg,4cbfc09d-5477-45a2-a4a8-3f65e57424d1,0.29324
congress/110/B001234.jpg,06613c77-f2c4-4cb5-aafa-c111eb6dd7f8,0.30346
congress/110/M000303.jpg,dddf6501-5d68-40a2-96be-2bf86cdec4be,0.19381
congress/110/F000116.jpg,b973c843-e2ed-4db4-b589-4839858b01a7,0.34424
congress/110/S000320.jpg,87e2ba0b-f050-4b56-a2e7-a94f9b25027c,0.24712
congress/110/E000288.jpg,8e92e07b-2544-4d34-9252-94d63aad77cc,0.09512
congress/110/S000888.jpg,fe0edd48-8e02-46eb-bbc0-c70f67cfb665,0.20832
congress/110/S000672.jpg,6715fa02-c544-4ea7-a3c3-dd2281b7152f,0.24158
congress/110/C001063.jpg,90d25494-3b78-49a4-91a4-cddfe4d47cc0,0.12704
congress/110/G000410.jpg,40ec0181-7c33-467f-b325-b3a878815e67,0.43335
congress/110/O000167.jpg,dffbbe06-42b0-4e71-aea5-3b9f84e1268a,0.08597
congress/110/C001038.jpg,7b46f29d-65ab-4b2d-b327-f40cb17283ca,0.22972
congress/110/F000010.jpg,4abe5b6a-387d-410d-ae1e-474ccf8f178c,0.1636
congress/110/J000177.jpg,b669f393-db41-4e1c-a64e-1c793097267d,0.16251
congress/110/M001152.jpg,d5d3bcd0-9f65-47b1-aeaa-3e09a963cd43,0.16498
congress/110/R000011.jpg,aaa965b0-5809-4be4-8368-5b259f4dd99d,0.22468
congress/110/L000263.jpg,68226d0b-6bd0-4f0f-a7a1-80c145e6fceb,0.09838
congress/110/G000544.jpg,ce7ede16-3f45-4d5e-9020-9acaeef18cb5,0.20386
congress/110/P000593.jpg,648c7f2e-e6f5-47c3-853c-6bd1af173097,0.26175
congress/110/W000789.jpg,966b07ba-ae06-4458-ac57-d5f704568694,0.09465
congress/110/P000589.jpg,ba0a5c7e-7841-426d-aa05-8829a55f32a4,0.202
congress/110/K000113.jpg,fefe30f1-54ab-4e1a-994f-99804477a4d5,0.15165
congress/110/S001154.jpg,20df4094-e921-4909-89ae-a4564295003b,0.18327
congress/110/N000179.jpg,f9f58bf0-47ee-4459-b2f8-1ed1ea9b9109,0.08796
congress/110/W000796.jpg,fd6a1464-dc6a-43e9-affb-7e0a37d42840,0.1633
congress/110/N000180.jpg,5c6d8a87-5618-4481-9ae7-6ee0ea2bf8e5,0.18974
congress/110/R000515.jpg,af91ceb7-9fc8-4fb0-b62c-3bccd352bcab,0.08093
congress/110/B000575.jpg,d0d07cc1-3f45-4c5a-8de2-e65e446b4f76,0.21652
congress/110/K000366.jpg,aacd6174-da56-4d23-a7cf-c84e313f7266,0.16566
congress/110/R000307.jpg,3b519b0c-10d5-4411-9dfa-1223a1c2d47d,0.26992
congress/110/W000314.jpg,17f61ead-7fd4-4d0f-acec-4d6c522f1292,0.19997
congress/110/W000437.jpg,5c3e8618-67c0-44e6-a02e-a7450dd50c34,0.09601
congress/110/H000712.jpg,cf4c39dc-d969-45cd-a2db-35bcd895a78a,0.22842
congress/110/G000280.jpg,bd33dc79-e1c5-4be4-a562-06251d4c61e1,0.21624
congress/110/M001157.jpg,78725ff8-f58a-4642-9f1e-aae9de1b4034,0.16768
congress/110/A000358.jpg,3ba2ef6a-b3a6-4c3a-84aa-70c07214bc76,0.40406
congress/110/M000725.jpg,4382d44f-a246-48be-b472-2b9661d7e2a9,0.148
congress/110/D000299.jpg,732bb97a-7760-4900-9446-f2f68f7fd748,0.33657
congress/110/M001163.jpg,7e57b3a9-f31d-4076-b02a-49d0d62db0c7,0.09647
congress/110/H000067.jpg,3feeb88e-d646-44dd-8a46-058e94d9b183,0.23203
congress/110/S001169.jpg,8651fa6b-853a-4871-8884-f53743781a52,0.31145
congress/110/S001148.jpg,1f9e4e99-b82d-476f-8d71-83be831b3718,0.29776
congress/110/H000874.jpg,df191e9c-2a34-41da-a2e9-4a9b97e3c6d0,0.09528
congress/110/R000122.jpg,78b1d3c4-341f-492e-ba5e-1ae0f18d212e,0.1326
congress/110/M000087.jpg,f72fd9d3-5d2e-4240-b20e-b6888e6c0580,0.10801
congress/110/E000063.jpg,9512d9b0-910c-4d5b-9b3f-9683bfaa5ee2,0.26259
congress/110/M001151.jpg,0f825144-5c1a-4f89-ba89-e7dc4f62476e,0.11074
congress/110/I000026.jpg,1a6bfd13-9431-4c1a-a0df-b957034f3d58,0.20645
congress/110/G000386.jpg,63783360-0def-4511-b1c3-aa4dfb6513e0,0.35038
congress/110/H001028.jpg,1f4c1ba6-72af-4450-8b0f-cecf81fe3926,0.09504
congress/110/G000289.jpg,15494439-01f8-4efb-bf45-9a1f110e7e0b,0.25907
congress/110/M000933.jpg,7ca4d3d7-2786-4bb7-a8ae-d2690e1ac693,0.12097
congress/110/M001143.jpg,f8e3b83e-3a88-43e3-93d2-31c313a3ade4,0.15027
congress/110/B001260.jpg,8b5eb3ed-707d-453a-80c3-3b388a75a944,0.28766
congress/110/B001210.jpg,aee0666c-956a-43c8-941d-5455f82f087e,0.15868
congress/110/G000555.jpg,00a3f454-d3e5-4ae9-8f81-cf6aaef1e165,0.09345
congress/110/N000147.jpg,0c00e0a5-6e8e-44e3-a3a2-2569c577f3e7,0.18704
congress/110/D000595.jpg,bbb636da-0ae7-4c9e-a776-ea8b9f2f7561,0.09907
congress/110/J000255.jpg,c2c43756-cf22-42ff-8fe8-511d3a37bea6,0.32068
congress/110/D000168.jpg,a40950b4-8465-4e82-ae34-50d6e0d457bd,0.36066
congress/110/W000803.jpg,af43adda-5836-4314-897b-ff615b20d3e4,0.17395
congress/110/B001066.jpg,3b1cac9c-1e34-4c26-a8dc-3fcb887c9e0e,0.10834
congress/110/L000274.jpg,19514ec1-ad11-48b9-8a24-82159ce2ffbf,0.09907
congress/110/L000554.jpg,af148fc0-a354-4406-b555-b3097378273f,0.12574
congress/110/C001057.jpg,b5f8a5b0-4410-45cd-89a0-b0a0a1f7be60,0.17278
congress/110/L000043.jpg,947bad5b-638c-4010-922f-22da9bef1748,0.29126
congress/110/H001016.jpg,a137d2f4-db9e-4d42-83e1-1494ceb8d1c8,0.13202
congress/110/B001233.jpg,9b1fa626-0d7c-479f-9248-5f7c914f7dde,0.09786
congress/110/C000984.jpg,5fc3a780-2bcc-4efc-afe5-b7fa3b1ca289,0.19473
congress/110/D000096.jpg,5cecc0ca-09dc-4617-be33-c430c98c4061,0.12002
congress/110/B001232.jpg,5bf6d7ae-7d88-4ae8-a96a-3a0253efc97e,0.09689
congress/110/M000312.jpg,a105bb64-454c-4968-9ed5-af0cb4baffd3,0.09039
congress/110/K000363.jpg,4a61ef07-1bb3-4e96-87d5-6a33e5c5b958,0.0979
congress/110/R000141.jpg,bd8d2c8e-ca4c-4682-a8fd-b0d6ded896dc,0.0956
congress/110/K000288.jpg,7d59e376-7e44-4670-aa73-443915e61621,0.24783
congress/110/D000482.jpg,f502dd10-cca5-4dce-b921-7420ec89a5ba,0.24465
congress/110/H001034.jpg,1fa4a4b3-dea0-48af-84a5-8859743ec3fb,0.29268
congress/110/M001139.jpg,5d4f7a24-702e-4c93-b5f8-8fd2fcb26107,0.21486
congress/110/E000289.jpg,d8766a27-9d8d-495e-b79f-804c0d6d9906,0.17717
congress/110/K000009.jpg,2fb4f5e1-25a9-4a1f-acf3-2bc2ffb02352,0.13119
congress/110/H000206.jpg,dd14606f-061a-4797-ad1c-da5974262956,0.32317
congress/110/S000030.jpg,a93f937f-845c-4bc2-bffe-c9daf75cd909,0.15035
congress/110/G000549.jpg,c5926376-52c3-4e7d-808a-d6a78807d3ce,0.24629
congress/110/C001041.jpg,dd161905-39d5-44e7-ae96-51cd68a944eb,0.09266
congress/110/P000263.jpg,0740ebfa-ecb4-48fb-afe9-3a68637e5145,0.20083
congress/110/G000546.jpg,951cd8da-ab7e-4fae-bbcf-668acbf7f2b4,0.09792
congress/110/L000447.jpg,4cc581a7-6cd4-4335-8106-f8bb893fcbb4,0.39566
congress/110/D000136.jpg,8ac89109-0994-44d1-b01c-247156b8b904,0.11752
congress/110/M001162.jpg,f8ea65ea-8eb3-41af-aaf8-42e7c5f13969,0.13634
congress/110/P000592.jpg,b398ce68-f946-4f61-98a6-cdad04e21093,0.32807
congress/110/T000462.jpg,bf0a023a-fc63-41cc-a97d-d4a5462b438b,0.16896
congress/110/K000210.jpg,1b828d3a-aeba-48ad-bc5b-17fdde75a3d0,0.25028
congress/110/C001046.jpg,cb74c78d-2bbb-4b09-af8a-365d559d4afb,0.15338
congress/110/S001170.jpg,0d160df0-2f56-4f7b-85c3-8e1310516791,0.27636
congress/110/F000440.jpg,517a3e30-5ca7-4ed6-858d-670cfa210ec6,0.14827
congress/110/H001043.jpg,72675e37-f884-4532-98b3-11e8035ad555,0.23909
congress/110/S000344.jpg,efe367a2-c533-4778-9244-a8a8dc31e1b1,0.33605
congress/110/M001165.jpg,f34f428e-939b-45b2-8692-1581ab632c8b,0.18134
congress/110/L000566.jpg,cc651d86-0bf6-46d2-af11-4d43d0c317c4,0.2337
congress/110/P000591.jpg,87ae3dbd-0d3f-4b28-b48c-7a2f048118e1,0.21907
congress/110/W000798.jpg,fcd26cda-bcae-4737-ae87-5d53a72adacb,0.25102
congress/110/J000283.jpg,365cdfa0-e8e3-41fc-b159-95aac36dd543,0.09478
congress/110/T000463.jpg,6556fafc-f767-425a-87dd-f09d6f51fdb0,0.22962
congress/110/E000290.jpg,ad13476d-2a1f-4917-a241-296125473713,0.09952
congress/110/A000363.jpg,29f74d3a-1b03-4c0e-b643-b224628cfe78,0.20687
congress/110/V000108.jpg,20ec3dff-22b9-4bd2-a3ab-0d65f72cf357,0.27363
congress/110/I000025.jpg,af4c1fde-7052-4b40-ab29-ec4842c6d3df,0.12279
congress/110/S001168.jpg,32a3bbc9-e48d-4f4d-9eb0-1a4fa2e262f3,0.09585
congress/110/S001145.jpg,2993406b-9aa9-461f-bcaa-0ab71427a2bc,0.18665
congress/110/B001259.jpg,80d57a17-0101-414e-bdd3-b63858dddeb0,0.16691
congress/110/W000215.jpg,7ae8ba0b-d65e-4891-9863-af84a24ebb88,0.16201
congress/110/N000002.jpg,4a57d877-3a2a-4358-82b9-09896771bf07,0.32054
congress/110/M000508.jpg,a1edc061-b7bc-4f4c-bcfd-ef81b37ef6ac,0.26702
congress/110/S001143.jpg,17c44bd1-a006-46db-8fdd-69ecc2688d00,0.28427
congress/110/S000248.jpg,20655bec-180e-4a6a-9564-ccdebaf4eeac,0.13334
congress/110/Y000033.jpg,a341acd6-20f8-409a-8671-30350b860bb9,0.22092
congress/110/G000309.jpg,0ff7d3f8-4e11-4ba1-b54b-f043142fbfa3,0.28122
congress/110/M001138.jpg,1a972861-bc39-43f1-b7f2-a3ce0df74e2b,0.13428
congress/110/P000099.jpg,87e58ddc-2f51-404d-ba7f-db7c5957ef8f,0.09724
congress/110/C000880.jpg,26a9066b-af30-41b0-8e26-a64631995c51,0.2868
congress/110/B001262.jpg,d86d53a3-99fc-47d7-9a8c-d0d0efb19ea5,0.13374
congress/110/P000096.jpg,b27d2b33-1b81-4b61-be2d-28eb742386b3,0.14555
congress/110/D000429.jpg,88d96e49-84e4-4e91-96ab-cec63e16fdfb,0.24447
congress/110/R000033.jpg,376f12d8-88a4-4f2c-8dc7-095f83fc78c1,0.15235
congress/110/C000243.jpg,da906e54-26f1-46cd-9dd1-c7507d3b401a,0.38561
congress/110/H000981.jpg,388a18e9-db00-407b-a7a3-5ad17fa05b0c,0.15954
congress/110/S000770.jpg,f368b7b8-0aa5-49ce-92f8-4b93970602b0,0.21852
congress/110/C001045.jpg,5bc56df0-bd1a-4fdb-bc9e-e43e4e4541a0,0.17523
congress/110/L000491.jpg,ccb2ce1d-e040-46ae-b075-aa45c2f86d53,0.22201
congress/110/M000702.jpg,6288ae43-28dc-4bbf-89f4-4cadf1cecdf2,0.15968
congress/110/B001244.jpg,18bb5cf7-ccaa-4107-be2d-a89504e3b0c6,0.17208
congress/110/R000568.jpg,80b6e210-2fe2-4d35-b52c-92982a9e281f,0.20308
congress/110/S001157.jpg,7833ff57-0455-4327-a961-1896d893ca2d,0.0954
congress/110/F000030.jpg,7a0de839-d1e6-44e6-9ee1-b915820d3ec3,0.27182
congress/110/P000323.jpg,f57323ff-3e45-4b31-afba-66e1ea9f2090,0.09376
congress/110/C000754.jpg,da0384f5-5a51-4c4b-a9f4-d91cabe59446,0.13292
