filename,face_id,confidence
congress/114/K000360.jpg,6cf435eb-2ea4-42e1-bb36-e79806161ad4,0.25389
congress/114/M001170.jpg,32c123a7-79fb-4f5b-a235-01ca114499df,0.20362
congress/114/P000609.jpg,1e9e0956-8aae-4308-9c06-0f78af038bc1,0.16195
congress/114/D000612.jpg,69d04fe3-6422-4075-b714-9a16c39798c4,0.24752
congress/114/M001176.jpg,b82a65b4-199d-4b32-b9bd-66a11cb4a69d,0.1055
congress/114/R000575.jpg,c0e9577f-0735-4c34-8ff3-4a908a80ab2a,0.24163
congress/114/H001056.jpg,470e423c-3709-4913-b1d3-1ce68a91bddc,0.09472
congress/114/V000132.jpg,31be9e39-dbad-4010-b8ed-65a54974f53e,0.0994
congress/114/W000814.jpg,ebfc8426-7e42-4a8a-84ee-a1c3d2485f3e,0.14867
congress/114/L000570.jpg,07b1159b-9205-44ce-bfec-842309093475,0.09909
congress/114/H001036.jpg,72044ff7-28cc-4d8b-85c9-b77a7dba7f66,0.20963
congress/114/F000445.jpg,c23c14b4-5170-4026-a65a-fe72cdf86214,0.24167
congress/114/W000816.jpg,0cbd6490-8ed1-4003-88f6-1dcfb092e49c,0.09818
congress/114/C001084.jpg,56a2649f-a673-44f8-a14d-38050322911d,0.31327
congress/114/C000059.jpg,dbc36f61-9ddc-49c0-a6b1-a1ae0006600f,0.16502
congress/114/B001255.jpg,4da88ccc-8ff9-4a3f-94e7-57660693fe1b,0.10341
congress/114/D000604.jpg,7090fc15-29fb-4bb6-9a92-99f4b61ccd0f,0.35233
congress/114/V000081.jpg,d3a0dea2-65e2-4ce2-9ac2-4d38c3570723,0.0912
congress/114/N000032.jpg,4a1f330f-2b07-4f54-b3af-2275c9afd3c8,0.21366
congress/114/D000624.jpg,42d594c8-ba09-42d6-8f8b-a11792997de4,0.10512
congress/114/S000244.jpg,4b9f0503-a646-4ff8-8de9-2e144e619d1c,0.12634
congress/114/W000799.jpg,ef13b0a0-1da8-4219-aa7b-3cb4e311ac7b,0.3139
congress/114/P000597.jpg,039a0382-e044-4615-95a6-15aea086e0a9,0.0991
congress/114/L000575.jpg,c47950a8-fb8d-4119-b5cd-0270da46bb10,0.20558
congress/114/R000604.jpg,a22e4e32-fcd7-47c3-8e98-36d28dd725ea,0.20786
congress/114/C001036.jpg,f02f525a-7320-4e49-8a8c-fc7db418b9f8,0.13023
congress/114/L000577.jpg,c78bbc88-90c1-4c63-b54d-f1b89dc09cf2,0.24419
congress/114/N000189.jpg,9e932faa-70c0-4d61-8893-c298aa24b0c2,0.34822
congress/114/W000819.jpg,f620b8ea-c258-4c98-951a-2a67cc5b56ae,0.09765
congress/114/J000126.jpg,aa664129-0ac5-44db-b959-06e892dae5fb,0.09215
congress/114/C001062.jpg,45bf1b35-3036-40a1-8278-47054e3c06ed,0.25386
congress/114/G000552.jpg,48371787-d1e0-4ca5-acf4-1e42d2c26da7,0.27666
congress/114/J000292.jpg,04671ea6-70cb-496f-9bf7-2d74c11d4155,0.15818
congress/114/S001196.jpg,6d9d72d3-3cc9-45ae-8bb8-8ddc497b4a65,0.12096
congress/114/C000542.jpg,2cc413d8-300a-49c5-a8c6-ebadef3352d8,0.39111
congress/114/M001184.jpg,7f663bfa-a2a8-4718-a193-eef87b8489ed,0.20382
congress/114/M000689.jpg,bc81d1c5-4139-4d8a-89f4-5aca6331e69a,0.27348
congress/114/W000815.jpg,6454e724-022e-4ff5-91f0-469f0061ba1d,0.09852
congress/114/D000197.jpg,ef5206a8-85ec-43d4-b10d-33553a736207,0.1142
congress/114/C000266.jpg,b531963c-0d36-41b6-8bb4-6fc2d8f62a29,0.28809
congress/114/C001107.jpg,df8c1d06-1ce6-41c3-844c-7a26960537ae,0.0914
congress/114/M001144.jpg,d3dbf5b4-a091-41a3-9a00-05e0f0e3b3d2,0.2074
congress/114/L000557.jpg,01a33dd6-c0bf-43f8-b3de-4dbf09d3e5d6,0.10047
congress/114/N000015.jpg,d17af6b2-dc81-4cd3-a7dd-77392080822e,0.09349
congress/114/N000185.jpg,cb4f5862-e657-44d8-a2d0-04859a3a72f3,0.23036
congress/114/B001243.jpg,a79b19de-b786-48c0-bccf-9ef0327b90b1,0.08579
congress/114/M001179.jpg,63fa2eee-0121-43e1-b78e-94f2d2da65a7,0.21174
congress/114/N000184.jpg,39a3bdcc-5f9f-43b9-abc6-6d3e0e7afec2,0.09998
congress/114/C000174.jpg,af45f99d-2f56-430d-883b-26161f529d93,0.36502
congress/114/D000607.jpg,df7873f9-fb58-4304-9640-c2dfe785e715,0.285
congress/114/L000564.jpg,8ef60f19-52d3-4b7f-bc1d-da1d48afcc2f,0.27721
congress/114/M000303.jpg,64bb1983-5e08-4655-b6f6-682bb66f2bcc,0.19381
